"Commune","Code_postal","Departement","Code_INSEE"
"LAGLORIEUSE",40090,"LANDES",40139
"LUCBARDEZ ET BARGUES",40090,"LANDES",40162
"MAZEROLLES",40090,"LANDES",40178
"ST AVIT",40090,"LANDES",40250
"ST MARTIN D ONEY",40090,"LANDES",40274
"ST PERDON",40090,"LANDES",40280
"UCHACQ ET PARENTIS",40090,"LANDES",40320
"DAX",40100,"LANDES",40088
"ARENGOSSE",40110,"LANDES",40006
"ARJUZANX",40110,"LANDES",40009
"GARROSSE",40110,"LANDES",40107
"MORCENX",40110,"LANDES",40197
"ONESSE ET LAHARIE",40110,"LANDES",40210
"OUSSE SUZAN",40110,"LANDES",40215
"SINDERES",40110,"LANDES",40302
"VILLENAVE",40110,"LANDES",40330
"YGOS ST SATURNIN",40110,"LANDES",40333
"LAHARIE",40110,"LANDES",40900
"ARUE",40120,"LANDES",40014
"BELIS",40120,"LANDES",40033
"BOURRIOT BERGONCE",40120,"LANDES",40053
"CACHEN",40120,"LANDES",40058
"LACQUY",40120,"LANDES",40137
"LENCOUACQ",40120,"LANDES",40149
