,Code_postal,Salaire_net_horaire_moyen_en_2014_euro
3562,86210.0,12.3
3563,86220.0,12.1
3564,86240.0,12.5
3565,86280.0,14.7
3566,86300.0,13.3
3567,86320.0,12.9
3568,86340.0,12.9
3569,86360.0,11.9
3570,86370.0,12.4
3571,86380.0,12.9
3572,86400.0,11.3
3573,86440.0,13.8
3574,86480.0,11.6
3575,86500.0,12.4
3576,86530.0,12.7
3577,86540.0,13.5
3578,86550.0,15.7
3579,86580.0,13.9
3580,86600.0,11.8
3581,86800.0,13.0
3582,87000.0,12.6
3583,87110.0,13.3
3584,87120.0,11.7
3585,87170.0,14.3
3586,87200.0,12.3
3587,87220.0,14.4
3588,87240.0,12.3
3589,87250.0,12.2
3590,87270.0,14.1
3591,87290.0,11.5
3592,87300.0,10.9
3593,87350.0,14.1
3594,87400.0,11.9
3595,87410.0,12.9
3596,87430.0,14.5
3597,87480.0,12.2
3598,87500.0,11.6
3599,87510.0,13.5
3600,87520.0,12.0
3601,87570.0,13.9
3602,87590.0,13.9
3603,87600.0,12.8
3604,87700.0,12.7
3605,87800.0,12.2
3606,87920.0,13.6
3607,88000.0,12.8
3608,88100.0,12.1
3609,88110.0,11.7
3610,88120.0,11.7
3611,88130.0,12.2
3612,88140.0,13.2
3613,88150.0,12.5
3614,88160.0,11.1
3615,88190.0,12.0
3616,88200.0,12.4
3617,88210.0,11.4
3618,88220.0,12.3
3619,88230.0,11.2
3620,88250.0,11.8
3621,88290.0,11.1
3622,88300.0,11.5
3623,88310.0,10.8
3624,88340.0,11.5
3625,88350.0,10.7
3626,88360.0,11.6
3627,88390.0,13.4
3628,88400.0,12.1
3629,88420.0,11.3
3630,88440.0,11.7
3631,88450.0,12.3
3632,88470.0,12.8
3633,88480.0,12.5
3634,88500.0,11.8
3635,88510.0,12.6
3636,88550.0,12.1
3637,88580.0,12.0
3638,88600.0,11.4
3639,88640.0,10.8
3640,88650.0,11.8
3641,88700.0,11.4
3642,88800.0,15.1
3643,89000.0,12.3
3644,89100.0,12.5
3645,89130.0,11.5
3646,89140.0,12.4
3647,89200.0,11.6
3648,89210.0,11.1
3649,89240.0,13.5
3650,89300.0,11.8
3651,89330.0,12.5
3652,89340.0,13.2
3653,89370.0,13.2
3654,89380.0,12.9
3655,89400.0,11.4
3656,89470.0,12.8
3657,89500.0,12.0
3658,89600.0,11.0
3659,89700.0,11.1
3660,89800.0,12.7
3661,90000.0,13.8
3662,90100.0,12.1
3663,90200.0,12.7
3664,90300.0,13.8
3665,90350.0,19.1
3666,90400.0,14.0
3667,90500.0,12.4
3668,90600.0,12.5
3669,90700.0,13.9
3670,90800.0,14.2
3671,90850.0,16.1
3672,91000.0,12.8
3673,91070.0,17.0
3674,91080.0,13.9
3675,91090.0,15.7
3676,91100.0,12.6
3677,91120.0,18.5
3678,91130.0,13.7
3679,91140.0,17.2
3680,91150.0,13.1
3681,91160.0,14.9
3682,91170.0,14.4
3683,91180.0,15.0
3684,91190.0,24.9
3685,91200.0,14.5
3686,91210.0,16.9
3687,91220.0,15.1
3688,91230.0,16.8
3689,91240.0,15.1
3690,91250.0,17.1
3691,91260.0,15.6
3692,91270.0,13.9
3693,91280.0,16.4
3694,91290.0,14.6
3695,91300.0,16.2
3696,91310.0,16.6
3697,91320.0,17.4
3698,91330.0,17.5
3699,91350.0,11.2
3700,91360.0,17.7
3701,91370.0,26.1
3702,91380.0,14.8
3703,91390.0,15.9
3704,91400.0,22.2
3705,91410.0,15.2
3706,91420.0,16.2
3707,91430.0,21.2
3708,91440.0,23.1
3709,91450.0,20.9
3710,91460.0,19.1
3711,91470.0,19.4
3712,91480.0,14.7
3713,91490.0,16.8
3714,91510.0,17.4
3715,91520.0,14.8
3716,91530.0,15.9
3717,91540.0,18.5
3718,91550.0,15.7
3719,91560.0,16.3
3720,91570.0,24.2
3721,91580.0,16.0
3722,91590.0,15.7
3723,91600.0,16.3
3724,91610.0,15.6
3725,91620.0,17.3
3726,91630.0,17.3
3727,91640.0,19.1
3728,91650.0,16.5
3729,91660.0,14.6
3730,91670.0,13.2
3731,91680.0,17.2
3732,91700.0,12.8
3733,91710.0,16.6
3734,91720.0,14.7
3735,91740.0,13.3
3736,91750.0,16.5
3737,91760.0,16.6
3738,91770.0,17.5
3739,91790.0,16.3
3740,91800.0,15.8
3741,91810.0,16.9
3742,91820.0,16.9
3743,91830.0,16.4
3744,91850.0,17.1
3745,91860.0,12.7
3746,91940.0,13.6
3747,92000.0,16.1
3748,92100.0,24.4
3749,92110.0,15.8
3750,92120.0,19.4
3751,92130.0,22.1
3752,92140.0,20.4
3753,92150.0,23.3
3754,92160.0,20.8
3755,92170.0,19.9
3756,92190.0,22.8
3757,92200.0,36.7
3758,92210.0,30.0
3759,92220.0,14.2
3760,92230.0,12.7
3761,92240.0,17.4
3762,92250.0,21.9
3763,92260.0,18.9
3764,92270.0,22.0
3765,92290.0,18.3
3766,92300.0,24.0
3767,92310.0,25.5
3768,92320.0,19.4
3769,92330.0,26.2
3770,92340.0,22.3
3771,92350.0,19.8
3772,92370.0,22.1
3773,92380.0,29.2
3774,92390.0,13.1
3775,92400.0,21.9
3776,92410.0,29.1
3777,92420.0,32.8
3778,92500.0,24.7
3779,92600.0,19.6
3780,92700.0,18.1
3781,92800.0,21.3
3782,93000.0,11.3
3783,93100.0,14.9
3784,93110.0,14.3
3785,93120.0,10.9
3786,93130.0,13.1
3787,93140.0,12.8
3788,93150.0,12.2
3789,93160.0,15.2
3790,93170.0,13.9
3791,93190.0,14.3
3792,93200.0,12.6
3793,93220.0,15.1
3794,93230.0,13.7
3795,93240.0,11.5
3796,93250.0,15.5
3797,93260.0,16.7
3798,93270.0,12.3
3799,93290.0,14.7
3800,93300.0,11.4
3801,93310.0,14.9
3802,93320.0,14.5
3803,93330.0,13.9
3804,93340.0,19.1
3805,93350.0,12.6
3806,93360.0,16.6
3807,93370.0,13.8
3808,93380.0,11.6
3809,93390.0,11.5
3810,93400.0,14.1
3811,93410.0,14.8
3812,93420.0,13.2
3813,93430.0,11.3
3814,93440.0,11.8
3815,93450.0,12.9
3816,93460.0,19.2
3817,93470.0,16.4
3818,93500.0,13.5
3819,93600.0,13.4
3820,93700.0,12.6
3821,93800.0,12.5
3822,94000.0,14.3
3823,94100.0,20.7
3824,94110.0,16.3
3825,94120.0,18.1
3826,94130.0,21.8
3827,94140.0,15.0
3828,94150.0,18.3
3829,94160.0,23.2
3830,94170.0,20.0
3831,94190.0,12.1
3832,94200.0,14.0
3833,94220.0,19.8
3834,94230.0,17.4
3835,94240.0,17.1
3836,94250.0,15.4
3837,94260.0,16.0
3838,94270.0,16.1
3839,94290.0,13.8
3840,94300.0,21.7
3841,94310.0,13.2
3842,94320.0,15.6
3843,94340.0,18.8
3844,94350.0,15.7
3845,94360.0,20.0
3846,94370.0,18.1
3847,94380.0,12.9
3848,94400.0,13.4
3849,94410.0,19.5
3850,94420.0,16.4
3851,94430.0,15.8
3852,94440.0,17.6
3853,94450.0,14.4
3854,94460.0,12.0
3855,94470.0,13.9
3856,94480.0,15.3
3857,94490.0,18.5
3858,94500.0,14.7
3859,94510.0,15.7
3860,94520.0,17.4
3861,94550.0,14.9
3862,94600.0,14.2
3863,94700.0,16.9
3864,94800.0,14.6
3865,94880.0,17.6
3866,95000.0,14.2
3867,95100.0,14.0
3868,95110.0,16.3
3869,95120.0,16.4
3870,95130.0,15.2
3871,95140.0,11.3
3872,95150.0,16.1
3873,95160.0,19.6
3874,95170.0,16.4
3875,95180.0,15.9
3876,95190.0,12.4
3877,95200.0,11.7
3878,95210.0,16.3
3879,95220.0,17.5
3880,95230.0,17.4
3881,95240.0,17.9
3882,95250.0,17.9
3883,95260.0,13.3
3884,95270.0,15.1
3885,95280.0,15.5
3886,95290.0,19.0
3887,95300.0,17.2
3888,95310.0,13.8
3889,95320.0,18.7
3890,95330.0,15.5
3891,95340.0,12.2
3892,95350.0,15.7
3893,95360.0,14.2
3894,95370.0,14.5
3895,95380.0,14.1
3896,95390.0,21.3
3897,95400.0,11.4
3898,95410.0,17.2
3899,95420.0,14.5
3900,95430.0,17.7
3901,95440.0,15.3
3902,95460.0,15.5
3903,95470.0,14.4
3904,95480.0,14.4
3905,95490.0,16.3
3906,95500.0,12.6
3907,95520.0,16.2
3908,95530.0,20.0
3909,95540.0,16.3
3910,95550.0,16.6
3911,95560.0,17.2
3912,95570.0,16.2
3913,95580.0,20.5
3914,95590.0,18.1
3915,95600.0,17.7
3916,95610.0,15.7
3917,95620.0,19.0
3918,95630.0,17.2
3919,95640.0,16.3
3920,95660.0,16.5
3921,95670.0,15.9
3922,95680.0,22.1
3923,95700.0,15.3
3924,95740.0,17.3
3925,95800.0,17.3
3926,95820.0,13.8
3927,95870.0,14.2
3928,95880.0,20.4
3929,97100.0,12.9
3930,97110.0,13.1
3931,97111.0,12.8
3932,97112.0,11.7
3933,97113.0,12.4
3934,97114.0,13.1
3935,97115.0,13.1
3936,97116.0,11.5
3937,97117.0,12.0
3938,97118.0,13.9
3939,97119.0,11.6
3940,97120.0,13.7
3941,97121.0,12.0
3942,97122.0,16.2
3943,97123.0,12.0
3944,97125.0,11.6
3945,97126.0,12.3
3946,97128.0,14.4
3947,97129.0,14.0
3948,97130.0,12.2
3949,97131.0,11.9
3950,97134.0,11.4
3951,97139.0,12.7
3952,97160.0,13.0
3953,97170.0,16.6
3954,97180.0,13.4
3955,97190.0,15.5
3956,97200.0,13.7
3957,97211.0,11.8
3958,97212.0,13.4
3959,97213.0,12.0
3960,97214.0,11.3
3961,97215.0,13.7
3962,97217.0,12.9
3963,97218.0,10.9
3964,97220.0,13.0
3965,97221.0,13.6
3966,97222.0,15.3
3967,97223.0,15.5
3968,97224.0,13.8
3969,97225.0,11.7
3970,97227.0,12.4
3971,97228.0,13.6
3972,97229.0,14.9
3973,97230.0,11.9
3974,97231.0,13.4
3975,97232.0,14.0
3976,97233.0,15.8
3977,97240.0,14.5
3978,97250.0,11.5
3979,97260.0,11.9
3980,97270.0,12.4
3981,97280.0,12.7
3982,97290.0,11.6
3983,97300.0,12.8
3984,97310.0,17.6
3985,97311.0,12.7
3986,97320.0,11.2
3987,97351.0,13.3
3988,97354.0,16.8
3989,97355.0,14.4
3990,97400.0,13.9
3991,97410.0,11.9
3992,97412.0,12.0
3993,97413.0,10.4
3994,97414.0,12.3
3995,97419.0,15.1
3996,97420.0,11.9
3997,97425.0,13.4
3998,97426.0,11.4
3999,97427.0,13.2
4000,97429.0,11.9
4001,97430.0,12.0
4002,97431.0,11.9
4003,97433.0,10.4
4004,97436.0,12.6
4005,97438.0,13.4
4006,97439.0,10.9
4007,97440.0,11.8
4008,97441.0,12.9
4009,97460.0,13.5
4010,97470.0,11.7
4011,97480.0,11.3
