7633202824,201705,20170512,1,1,2017-04-15 00:00:00+0000,,7719,2017-04-15,45177282,0.73987787962,1
7416633722,201704,20170406,1,0,2017-03-08 00:00:00+0000,,294.46,2017-03-08,54297422,0.551006019115,1
7317515019,201703,20170316,1,1,2017-02-18 00:00:00+0000,,527.5,2017-02-18,14747252,0.728875875473,1
7360830095,201703,20170330,0,0,2017-02-28 00:00:00+0000,,10,2017-02-28,85457390,0.234112262726,1
7568031922,201705,20170503,1,0,2017-04-04 00:00:00+0000,,388,2017-04-04,33607440,0.460088551044,1
7472611679,201704,20170413,1,0,2017-03-18 00:00:00+0000,,380,2017-03-18,59487355,0.570237874985,1
7305078439,201703,20170315,1,0,2017-02-16 00:00:00+0000,,380,2017-02-16,65287732,0.515528082848,1
7280025110,201703,20170309,0,1,2017-02-12 00:00:00+0000,,5380,2017-02-12,14987033,0.379135042429,1
7319170410,201703,20170316,0,0,2017-02-19 00:00:00+0000,,141.6,2017-02-19,40847758,0.399677842855,1
7636945617,201705,20170516,1,0,2017-04-17 00:00:00+0000,,10,2017-04-17,38077482,0.551400840282,1
7353527199,201703,20170323,1,0,2017-02-25 00:00:00+0000,,300,2017-02-25,52077738,0.684549093246,1
7349915748,201703,20170323,0,0,2017-02-24 00:00:00+0000,,NaN,2017-02-24,50287803,0.381328552961,1
7636777539,201705,20170516,1,1,2017-04-17 00:00:00+0000,,1050,2017-04-17,50867360,0.69799131155,1
7611562838,201705,20170510,1,1,2017-04-11 00:00:00+0000,,2380,2017-04-13,65767669,0.449689269066,1
7433511361,201704,20170410,0,0,2017-03-11 00:00:00+0000,,10,2017-03-11,56707554,0.214537277818,1
7633399119,201705,20170512,1,0,2017-04-15 00:00:00+0000,,370,2017-04-15,90277464,0.60200959444,1
7636952315,201705,20170516,1,0,2017-04-17 00:00:00+0000,,380,2017-04-17,85997310,0.440712869167,1
7567792788,201705,20170503,1,0,2017-04-04 00:00:00+0000,,268.7,2017-04-04,20287175,0.622232675552,1
7423434643,201704,20170406,1,1,2017-03-09 00:00:00+0000,,3973.79,2017-03-09,74677554,0.678185284138,1
7568248388,201705,20170503,1,0,2017-04-04 00:00:00+0000,,320,2017-04-04,73757131,0.587185442448,1
7225113700,201703,20170301,1,0,2017-02-02 00:00:00+0000,,380,2017-02-02,59507296,0.790488243103,1
7304810804,201703,20170315,0,0,2017-02-16 00:00:00+0000,,450,2017-02-16,41857819,0.331208407879,1
7423454486,201704,20170406,1,1,2017-03-09 00:00:00+0000,,2316.29,2017-03-09,83327431,0.638278305531,1
7611260515,201705,20170510,1,1,2017-04-11 00:00:00+0000,,2340,2017-04-11,52647236,0.716762423515,1
7595365705,201705,20170505,1,0,2017-04-08 00:00:00+0000,,380,2017-04-08,81527680,0.629382789135,1
7374293706,201704,20170330,1,0,2017-03-01 00:00:00+0000,,10,2017-03-01,80167614,0.744482934475,1
7577009458,201705,20170504,0,0,2017-04-05 00:00:00+0000,,380,2017-04-05,44247903,0.32838767767,1
7374207083,201704,20170330,0,0,2017-03-01 00:00:00+0000,,380,2017-03-01,21727670,0.185909599066,1
7635447692,201705,20170515,1,0,2017-04-16 00:00:00+0000,,350,2017-04-16,28167012,0.440406382084,1
7236423795,201703,20170302,0,0,2017-02-04 00:00:00+0000,,NaN,2017-02-16,18567513,0.230932459235,1
7615938501,201705,20170511,1,0,2017-04-12 00:00:00+0000,,580,2017-04-12,26937586,0.571590662003,1
7637132292,201705,20170516,1,0,2017-04-17 00:00:00+0000,,350,2017-04-17,89067389,0.506000995636,1
7336823321,201703,20170321,0,0,2017-02-22 00:00:00+0000,,380,2017-03-12,76957759,0.367230921984,1
7435148706,201704,20170411,0,0,2017-03-12 00:00:00+0000,,NaN,2017-03-12,11637590,0.161302134395,1
7304075432,201703,20170315,0,0,2017-02-16 00:00:00+0000,,380,2017-02-16,50357625,0.260402202606,1
7239360109,201703,20170302,1,0,2017-02-05 00:00:00+0000,,80,2017-02-05,76117778,0.55190461874,1
7433406182,201704,20170410,1,0,2017-03-11 00:00:00+0000,,380,2017-03-11,44497007,0.532351613045,1
7594968307,201705,20170505,0,0,2017-04-08 00:00:00+0000,,290,2017-04-08,51127589,0.354723513126,1
7388614691,201704,20170331,1,0,2017-03-03 00:00:00+0000,,300,2017-03-03,32347651,0.663057208061,1
7594996876,201705,20170505,1,0,2017-04-08 00:00:00+0000,,330,2017-04-08,95027470,0.488310456276,1
7583786064,201705,20170504,0,0,2017-04-06 00:00:00+0000,,NaN,2017-04-06,49937086,0.139838322997,1
7461303915,201704,20170413,1,0,2017-03-16 00:00:00+0000,,530,2017-03-16,71417376,0.731863379478,1
7323818743,201703,20170317,0,0,2017-02-20 00:00:00+0000,,129.01,2017-02-20,75287094,0.385233938694,1
7568330807,201705,20170503,1,0,2017-04-04 00:00:00+0000,,380,2017-04-04,23247382,0.47895771265,1
7322736968,201703,20170317,1,1,2017-02-20 00:00:00+0000,,768.01,2017-02-20,49557596,0.685474634171,1
7591435470,201705,20170504,0,1,2017-04-07 00:00:00+0000,,7080,2017-04-07,57027644,0.429506480694,1
7416733985,201704,20170406,1,0,2017-03-08 00:00:00+0000,,380,2017-03-08,17207295,0.439356207848,1
7611785434,201705,20170511,0,0,2017-04-12 00:00:00+0000,,297.64,2017-04-12,66037686,0.192568615079,1
7501285214,201704,20170420,0,0,2017-03-23 00:00:00+0000,,450,2017-03-23,75097592,0.303063213825,1
7277573260,201703,20170309,0,0,2017-02-11 00:00:00+0000,,163.5,2017-02-11,90767154,0.239844605327,1
7635290954,201705,20170515,1,0,2017-04-16 00:00:00+0000,,350,2017-04-16,63217715,0.607529938221,1
7633251200,201705,20170512,0,0,2017-04-15 00:00:00+0000,,350,2017-04-15,29697148,0.291570752859,1
7318918139,201703,20170316,0,0,2017-02-19 00:00:00+0000,,46.85,2017-02-19,88447717,0.297841221094,1
