encours_parrain;sid_parrai;id_parrain
882.47000;2959454;5549219022
511.42000;3048817;5713371769
983.29000;973751;1613830351
1743.66000;3210139;5976742484
238.57000;3411587;6451067675
24.08000;3353694;6304610168
3812.89000;2318279;4057125903
380.00000;3517180;6734028712
3599.60000;3463074;6568236750
1898.13000;1600276;2538520078
11933.54000;2620494;4694427693
510.26000;3503698;6689252286
944.71000;3434942;6503620399
6953.05000;2481310;4417880174
7742.03000;1908442;3150205040
70860.90000;2900983;5424231743
15356.09000;3321185;6211698752
27317.54000;612163;616838323
0.00000;1247393;1963812742
380.34000;3449649;6534638321
411.41000;2991820;5636692610
89.04000;3063573;5734148082
544.70000;3540635;6797839358
593.47000;3051920;5717463688
330.00000;2636873;4787097151
2426.24000;3521159;6742272127
7775.00000;2936048;5497945104
210.66000;3430173;6494503413
54403.98000;1150164;1843918170
150.00000;3510831;6710044890
20.00000;3535225;6778182128
1054.13000;3434501;6503486767
5256.66000;2630381;4777811005
10899.47000;2470888;4406567524
458.31000;2526411;4505072423
286.92000;1243314;1958695273
596.51000;3474292;6598784820
11918.85000;2734351;5020238690
131511.84000;2310897;4037163748
1010.01000;3329698;6240730730
245.77000;3284746;6126415434
50.60000;2950114;5527971643
3080.01000;3433668;6499956194
832.52000;3501783;6682296692
3708.07000;2321276;4064848873
0.00000;1772753;2852578903
0.00000;3434109;6500019335
10.02000;3237530;6035927837
486.90000;2414426;4297929222
623.75000;3028508;5686926672
1106.42000;436340;331497310
1115.06000;3145462;5877467968
9981.91000;1696423;2696754688
10086.70000;944780;1574803752
395.42000;2938604;5504334079
207.39000;1942233;3248805892
861.18000;3049066;5713403805
3384.30000;2479985;4417558755
9354.75000;2348375;4125112411
2734.76000;3395649;6415142585
908.89000;3247268;6059556646
3147.66000;2072761;3508113825
216.89000;1960135;3281573445
894.48000;3450339;6534749174
38.60000;3374501;6361506718
1543.89000;1837181;3009974321
397.66000;2313702;4043919570
493.72000;2724713;4996646158
2.58000;2280160;3957844946
295.10000;1126211;1807773419
130.78000;2860110;5347534336
169246.67000;2534675;4523317066
1985.49000;2557938;4581937018
611.70000;3365304;6336064585
6476.63000;3316565;6200974689
3301.62000;2610370;4680144825
34417.52000;835887;1238000326
151.88000;2750716;5062708706
1190.98000;3487995;6638749908
206.87000;3409664;6445768813
23106.96000;3040562;5704991110
189.14000;2195901;3762987420
204.56000;2023255;3414709511
101.27000;3001361;5650727677
82.95000;1775195;2857555925
162.00000;3452778;6539004186
7201.41000;3150197;5889250319
1590.15000;2698519;4918243700
109.87000;2998444;5649678736
751.31000;3530113;6768698545
1511.50000;1248767;1965493160
1894.19000;2858098;5343282664
6.63000;2895971;5412908533
183687.74000;1967406;3295650303
8859.79000;2351235;4136519750
2625.26000;1343082;2117037145
821.23000;3423395;6476238882
50.00000;3042815;5705461401
5225.63000;2360389;4168655844
2312.64000;3347958;6290060399
7746.04000;2965503;5564710782
0.00000;1690936;2685568439
10.00000;3485765;6634258957
339.40000;3428991;6488917668
231774.43000;1345644;2122172533
71.01000;3355452;6309332884
2817.27000;2524522;4503304140
0.00000;2038220;3446240542
103.63000;2042179;3451646664
0.00000;2300936;4008746995
2176.55000;3344091;6280175089
13389.20000;2310090;4034359378
2966.10000;3240244;6045192316
24551.55000;3247855;6059693790
2317.68000;3447846;6533158660
1217.53000;3117542;5816957807
34.30000;3189089;5943755893
10.96000;3494587;6660830063
2229.54000;3554896;6840327783
768.04000;2167869;3722371453
632.51000;3052278;5717552472
6651.11000;2615989;4687594087
9850.56000;3425433;6481655684
2406.52000;2181792;3745560180
10.01000;3368164;6345088407
5854.58000;3363587;6331893465
219817.32000;1994582;3343825730
5970.08000;3004896;5654438242
580.00000;2561044;4589666357
30.00000;2589099;4640832609
379.43000;3528407;6761810286
6900.34000;3493282;6655323895
10.00000;3496771;6670437166
111.62000;2834002;5285929673
1571.36000;1357692;2142630955
53.20000;3082394;5758685844
36574.28000;116467;116843
24.80000;1652708;2620038942
832.35000;2983339;5612973266
887.87000;3022208;5676069511
0.98000;2929977;5487700304
130.00000;3450740;6534816291
94233.98000;1818524;2969458899
1093.09000;1069005;1731557876
2033.19000;3482044;6621356495
7414.81000;2550725;4570122119
11752.40000;1496541;2383209964
358223.04000;460926;343157569
189.06000;911871;1531954327
4.18000;3165989;5916647826
1503.81000;3169739;5919431752
478.05000;3148677;5885549008
6280.07000;2884301;5391994049
18582.10000;1990978;3337177539
390.01000;3323530;6219428121
30.01000;3408098;6441953276
100.00000;3389790;6403055795
1302.96000;3176354;5928811606
519.20000;3517355;6734103971
111.55000;3534335;6774199220
62.29000;1670375;2649206323
545.87000;3004919;5654441798
94.81000;3015616;5670137617
1490.73000;3479104;6612716266
37542.35000;1798149;2918490586
76722.54000;1770595;2845962174
680.01000;3412721;6454957536
32227.26000;3385499;6389401456
18384.92000;2111264;3587842019
1841.02000;3455718;6546504074
394.86000;3072507;5744439447
4175.26000;1543806;2460661049
4237.72000;3055859;5721943397
0.00000;3522974;6747603270
24928.44000;2747158;5053639617
608.67000;3296517;6152593152
69.81000;3236663;6035508667
489.61000;3307214;6177756169
159.88000;2612199;4681084354
201.29000;3435297;6503707042
0.00000;2916037;5456036821
25.44000;3114485;5812603055
0.00000;3241426;6049645545
12135.29000;3352057;6300480601
10.00000;3305362;6174415041
6029.47000;1878501;3092613436
0.35000;3278973;6113050979
12.00000;3489824;6643008679
746.10000;2374621;4216410194
390.06000;3375280;6366280729
141.43000;2508060;4463665550
0.00000;3543349;6808370323
23577.00000;852704;1314434500
6679.98000;1954247;3275316963
5963.09000;1943427;3251208492
0.92000;2777351;5134295920
54.28000;1586070;2519655967
4090.35000;1709098;2727391708
1758.11000;3348814;6294523627
1850.16000;2741393;5041746570
404.91000;3439210;6510354539
2118.68000;3455858;6546551490
1280.36000;1822391;2978455395
28.25000;3090343;5774440119
31.08000;1532213;2437030502
102417.26000;2148705;3678213592
57507.22000;3069118;5739997876
273.81000;3288127;6131731338
8210.14000;1826891;2989937330
36237.26000;1604610;2545197534
1230.91000;1106947;1779202152
128649.98000;3227463;6012867277
72.85000;3436608;6504096127
131510.55000;2066770;3497159190
2191.84000;3232627;6029076914
1336.93000;2946980;5520385217
99.93000;3544955;6810912609
16470.08000;2569388;4605730313
2832.63000;2243043;3858584703
20.01000;3500544;6675934669
1450.21000;3294055;6149662777
9799.64000;1408824;2234227609
4979.31000;2462344;4393493926
1821.50000;3491716;6649721308
76.25000;1834485;3003309421
1367.77000;2922629;5468397526
30.01000;3475191;6601935351
10812.61000;3487849;6638721410
1153.65000;2610184;4680120926
7768.07000;1836360;3007497035
15942.68000;1430759;2278253728
2116.64000;2811921;5225833237
311.99000;3177396;5929069353
13.84000;3370680;6351292383
30.01000;3410142;6445905404
94755.08000;3388625;6398999309
4660.29000;2813919;5230204879
471.38000;2460346;4388663786
0.00000;2404382;4277753612
771.55000;1129028;1812350273
824.38000;3036858;5697802790
10.01000;3350019;6298009473
28.83000;3070987;5743877860
1793.80000;1004497;1648875989
9715.88000;2063258;3488941239
772.54000;2271198;3933771779
630.36000;2875788;5375374837
289.39000;2838579;5297485316
10.00000;3068162;5739645342
3.85000;3541806;6805258307
2898.22000;2801201;5199322054
530.02000;3244134;6054659788
35.68000;3064249;5735093361
26881.71000;1524596;2425234807
840.24000;2394395;4257280176
12385.23000;3360006;6322742381
1130.00000;3377487;6370608503
21039.87000;3020210;5675605560
167.03000;2322470;4070069077
21835.39000;3361921;6327434883
456.31000;3427431;6488306333
11.30000;3250649;6064354775
1095.89000;2757308;5075984711
48899.43000;2228015;3820318110
10.01000;3305462;6174464367
15.48000;3244944;6055756990
118.52000;3333225;6249615411
9.57000;2679478;4881683828
3439.17000;2839761;5301475646
610.50000;2921796;5467450926
3383.56000;3491885;6649770648
991.19000;3535755;6778378447
3280.82000;1703001;2715534010
9829.17000;928513;1552678568
42244.27000;1547341;2466939754
30.00000;3394530;6414751092
46177.85000;223494;228999
3456.01000;3559682;6856949604
1333.88000;3195418;5953339969
1017.05000;2546294;4555302155
2731.14000;1644696;2606537487
20893.14000;2076634;3516463617
50.88000;3342176;6275166609
6938.13000;2024280;3419140986
34295.30000;3282740;6121333548
78.65000;3398612;6421269783
1290.26000;2393831;4254624620
30.00000;2097905;3559295547
691.64000;2571578;4607435665
569.61000;2871835;5367259118
0.00000;2963814;5560372768
1742.74000;1147628;1840892193
115898.87000;1775782;2857666564
3534.46000;2674715;4871429416
1.00000;3103496;5794624484
77026.82000;466708;353587498
480.13000;2113995;3591958591
505.32000;2976549;5599099317
643.77000;1619535;2570263130
11.01000;3378615;6373041746
280.00000;3054299;5717930060
0.00000;3486412;6637439408
26.60000;3516376;6727936367
3277.11000;2107165;3577358110
9181.67000;2592056;4644977381
198.68000;832229;1227792881
173.08000;3007521;5658920394
469.27000;3456697;6546737203
3822.72000;2482421;4421650261
206.38000;3265399;6087810001
574.18000;3271648;6097369893
443.91000;2247428;3871744109
605.10000;3417567;6464149269
20.00000;3351307;6299409688
1241.38000;3326086;6228227084
170.88000;3327165;6230858036
668.91000;3386773;6393315940
640.00000;3400587;6425655987
9884.90000;2312443;4040533124
24201.79000;2573593;4610458440
9504.71000;2712943;4955205728
14.54000;1348933;2126474847
356.44000;3019984;5672392327
53.12000;1660302;2632735672
16935.67000;590798;579801191
302.58000;2990518;5633244328
11400.75000;3281028;6117400237
44.99000;1531397;2435413193
35262.60000;470395;361274608
2167.51000;3428536;6488761079
0.70000;1778129;2866189807
2213.24000;2215698;3794299230
50.75000;2413267;4294947813
3518.46000;796039;1112268516
765.28000;2844799;5318886055
6.43000;3035421;5696260026
837.04000;2051874;3468129558
580.01000;3441649;6516023506
650.95000;1719363;2752683649
755.25000;2370485;4202431944
13382.80000;1942949;3251075813
71.08000;3379256;6373150804
624.41000;3390746;6403325195
823.02000;3532051;6772351188
398.45000;2337226;4091777391
2546.70000;2469045;4406201648
1000.82000;2043716;3454006366
64562.14000;2846900;5326594607
10.01000;3471556;6592299824
0.00000;2924813;5471967975
10.01000;3303650;6170284280
231.68000;3501271;6682056900
112962.09000;2879615;5382712906
14.00000;3204595;5967516010
537.69000;1302252;2054671688
0.00000;2875287;5375117815
619.32000;2997740;5648835292
20.00000;3302823;6166516418
9.75000;1824266;2983737019
40.00000;3523492;6748764347
7560.20000;946226;1577489233
4304.69000;2329469;4078167947
3406.88000;2648203;4813308553
280.00000;2012149;3389983286
1407.20000;2725286;4997569965
20.70000;3580097;6901493282
14912.62000;1873546;3082241063
37.69000;2610493;4680162082
4032.75000;1625818;2579361850
24823.97000;3130924;5846691331
825.66000;3506094;6701494192
6371.91000;2675757;4874991327
19153.82000;3088886;5770912459
6100.22000;3358091;6316942540
224.58000;2747258;5053809865
2062.02000;2450004;4362690217
97.87000;3527488;6761483212
92236.93000;1495399;2381507348
58.41000;3092573;5779220839
6952.69000;2099780;3563053820
39.14000;2506918;4462682614
3631.68000;1275016;2007185777
437.91000;3351416;6299431717
602.43000;2137945;3648015188
18.01000;3279451;6113228223
240.00000;3158956;5904600898
60.00000;3038756;5701698620
150.00000;1260360;1983327515
7192.23000;1922972;3200855493
50.38000;2598236;4660811356
925.89000;3087950;5770659004
303.43000;3103934;5794735207
29.32000;3561471;6860859723
210.24000;3274828;6104538896
59607.85000;928974;1553986185
5068.25000;3077376;5752656169
25.00000;3138644;5865793692
5.00000;3467829;6580522170
50.00000;3401569;6426015714
20.00000;3364646;6335769241
6555.50000;3450849;6534836361
150.72000;3473276;6598364919
1733.73000;2401411;4270967643
286.67000;3500830;6680690379
608.37000;1539601;2451110763
33704.25000;1068195;1730196824
1965.05000;2330837;4078411454
160980.36000;2848188;5326914867
2106.27000;1927449;3210899799
83166.43000;384627;330859558
0.00000;2963313;5556971673
0.00000;2893229;5409434539
3707.78000;1629854;2586431747
75.00000;2782183;5152580942
354.00000;1665065;2639716624
150.00000;2025422;3421056834
15500.81000;2125310;3614925929
63.53000;3446040;6528650039
511.89000;3529695;6768569990
192.21000;3031826;5692998748
128.64000;3156941;5899471541
473.61000;3330168;6240969894
2398.91000;2257753;3897272531
655.00000;3496986;6670498722
304.91000;3525118;6754661399
21745.88000;686550;750495745
47332.90000;1018775;1665606959
2740.83000;2629179;4774875016
446.83000;1898143;3136032579
96959.01000;1276244;2010231144
42225.92000;2268573;3928514786
2535.92000;2910790;5446626287
52.85000;3377278;6370525325
195.61000;3380776;6377176161
149.44000;2369944;4199819031
959.49000;618684;627063190
6752.81000;3053366;5717776479
13969.51000;1789742;2897099290
152248.02000;436515;331499416
170159.84000;2066444;3497090783
10.60000;2896034;5412923203
3321.69000;1657886;2629113179
575.87000;3462711;6568136481
380.98000;2436536;4341260631
5.30000;3028683;5686948633
46992.71000;253750;261093
68490.44000;985579;1630923909
150.00000;3321068;6211640402
0.00000;3197370;5957219066
10.00000;3517647;6734222313
6979.88000;2425716;4320431834
181.19000;3269126;6093274352
88.15000;3372014;6356377218
19101.46000;3009742;5662914154
16.02000;3398380;6421198568
0.00000;2266120;3920347548
0.00000;2278022;3951578031
0.00000;3271688;6097378465
0.00000;3080565;5757556156
545.87000;2071161;3505670192
9516.06000;1739778;2786430274
170.05000;1946636;3261474746
190.00000;2659521;4839564925
0.01000;3284177;6126249735
500.00000;2811443;5225680753
10.00000;3306066;6176434609
34653.22000;259312;267061
14832.10000;810294;1151551109
120.01000;3319886;6206306582
6899.23000;2651947;4824823826
3135.39000;1864060;3061153793
0.00000;1596266;2533389870
315.00000;3469887;6586478903
741.14000;2206020;3777478670
548.69000;2996907;5648767348
152.71000;3212916;5984125038
300.01000;3439840;6510534504
691.38000;3382983;6385217000
4485.32000;529516;470984043
60.01000;3432758;6499812074
2074.35000;1801206;2925710009
0.41000;3542971;6808271524
50.37000;3582513;6907764785
538.15000;3336703;6256152154
14369.05000;2278268;3951603827
1320.38000;2417203;4304036996
191.27000;3381901;6381469271
50541.53000;3502350;6682512559
4879.91000;1717302;2747206718
1737.23000;3482038;6621355481
23919.21000;1246729;1963678624
11927.16000;1305996;2058127840
3227.95000;3134422;5852837064
5918.20000;1810203;2947848972
52.38000;3349100;6294589327
12.59000;3392475;6407374706
0.00000;3338426;6261381717
441.85000;3490348;6648975094
84160.90000;1791073;2900187500
250537.76000;2475288;4411194240
466.57000;2256233;3894431618
977.13000;1725809;2768456368
90.00000;3519316;6737343671
52.71000;3202488;5963967039
14.89000;2151722;3686619839
24689.07000;3392870;6410927073
519.34000;3452970;6539071101
71.28000;2394040;4257193644
2721.41000;3543366;6808372733
5927.37000;1848222;3031329751
159.01000;761947;983553231
167549.48000;491743;395506840
246.86000;816932;1173594003
11.29000;2784198;5155290891
36080.71000;2858954;5346308394
4237.25000;3216603;5990368041
11454.54000;3024106;5680110237
103.50000;3487594;6638672854
205.87000;3486512;6637475489
8511.17000;3222013;6002763802
33.80000;3541497;6799114474
501.93000;1614806;2563236547
1012.01000;3514398;6720533116
543.67000;3361443;6327292967
5394.41000;3353869;6304655380
0.00000;3393657;6411196723
1741.64000;3262883;6081247457
13.83000;3183078;5937511567
128.77000;2573742;4610501255
9742.18000;2031164;3435982718
3429.30000;258934;266654
120921.30000;2710673;4949602894
24952.08000;2886236;5396160204
1783.45000;2578485;4622780886
19.29000;2908789;5440402944
1559.92000;3028574;5686933590
80.01000;3430972;6498411088
5.00000;2608366;4678519190
160.07000;3078020;5755955717
369.86000;3230437;6021593587
110.43000;916720;1539044269
16937.86000;2149455;3680553703
574.97000;2508810;4464492567
9553.08000;3162683;5912475111
251.01000;3266318;6088935591
14.28000;3484497;6633681885
533.41000;2299453;4003326835
842.97000;3502141;6682456452
1650.13000;3209544;5976548494
690.79000;1469116;2339567421
0.00000;2174570;3734084804
27189.41000;1865869;3065344155
0.00000;1818298;2968869630
10.02000;3237576;6035939710
0.00000;3277702;6108699565
648.15000;3409890;6445849778
2060.85000;1027660;1675861038
30.00000;3383707;6385451322
27266.63000;1247047;1963765682
0.00000;3244074;6054646538
2679.32000;2149100;3678252551
7623.79000;2453934;4374690535
488.97000;3120210;5820886756
692.36000;2632697;4778911985
20554.57000;1164803;1862585000
526.80000;2528186;4508159519
717.90000;2956054;5543631905
23520.36000;3054067;5717895902
144.12000;2689139;4897605724
57.00000;3416886;6463890584
10.00000;3307961;6177921921
1071.30000;3392910;6410943696
400.00000;1868574;3072410434
4404.62000;1177160;1879525063
110.00000;3509446;6706223746
272.67000;3581872;6907461847
368.93000;3440149;6510588158
4445.88000;3060067;5729544122
49768.26000;1002356;1647460216
927.25000;3320318;6210395995
179.77000;3254224;6068663583
100.24000;3317828;6202286942
15132.87000;2754165;5069793303
57.04000;2364929;4181568819
7661.00000;2350273;4133690380
1042.16000;1954373;3275340812
106462.73000;1416043;2247810240
102026.64000;2060925;3485137068
405.79000;978354;1620886509
2073.20000;1765580;2834292452
10.00000;3167048;5917870963
154.60000;3116772;5816723561
441.00000;3500435;6675904867
40.00000;2847819;5326844030
12943.88000;3261031;6079928778
90354.31000;1578702;2510257030
14361.98000;796059;1112269081
6325.59000;3183364;5938439591
441.21000;3420444;6467548086
20.00000;3428765;6488816575
2065.35000;3088219;5770727444
8910.76000;2708798;4945629337
19236.13000;1167651;1867267379
188.74000;3348516;6294471724
190.25000;3436760;6504128478
661.33000;3139085;5865989153
215.26000;3425828;6481782943
248597.41000;1166177;1865424371
116036.79000;52803;52804
36256.84000;1133668;1818860496
30769.72000;2533808;4522417677
701.45000;3261008;6079923759
3220.29000;3342920;6276306568
320.00000;2555030;4575338626
23259.26000;3525261;6754699394
12377.14000;3005497;5654512081
20.01000;3358117;6316946751
60.01000;3445771;6528546345
159.83000;3554647;6835210946
3683.38000;2809090;5218657522
2593.61000;3351576;6300396845
69008.83000;1327370;2090913164
47435.22000;2764556;5094922715
12655.80000;3002251;5650815326
1143.41000;3000591;5650650966
428.43000;3356531;6313061248
429.80000;2515139;4478623491
10.01000;3468350;6580737040
166.99000;2499321;4446441769
896.19000;3434218;6500029040
310654.76000;1350662;2129716491
27869.46000;2474017;4410335695
660.47000;3033409;5694144604
90085.92000;2157444;3704418526
547.50000;3526950;6761309061
4522.10000;1429823;2276670357
1959.22000;1653332;2622328287
9824.82000;2484837;4424773556
156.72000;2019760;3406407529
1862.98000;2988706;5630083423
37706.08000;1315866;2074456547
14016.72000;806916;1141289666
304.43000;2922357;5468358922
3083.19000;2057722;3479206034
22.39000;3498895;6675344413
11040.26000;1455791;2316360298
14009.52000;3299113;6157496870
60.89000;2304122;4018392023
560.31000;3223112;6006331456
42.20000;3385602;6392894216
1486.36000;3454115;6544965332
36569.68000;1170854;1871677141
11.10000;3454215;6545005255
35468.74000;570744;553849791
257.70000;2990555;5633252131
10.02000;3239162;6041443592
211887.56000;3361483;6327305032
221326.46000;2934949;5497385062
20.01000;3447102;6529012061
5965.45000;2692883;4904679488
4.10000;2924627;5471932400
40.00000;3045368;5708886528
283.85000;3456256;6546660237
10.00000;3385459;6389392928
23606.36000;2575382;4616422863
486.12000;2855742;5339340474
5155.31000;3543455;6808391273
2124.78000;1880642;3097571707
6742.40000;3184552;5938700914
2289.19000;3468201;6580671220
21574.88000;1423603;2262019949
10018.68000;2368942;4196909575
34306.74000;1789533;2895179142
20.01000;3329730;6240745885
5964.25000;3254980;6068871725
24211.87000;3462871;6568182546
25.40000;3514358;6720513226
21413.65000;3279245;6113161106
537.80000;1788033;2891062977
149.81000;330338;301142206
173013.20000;2621834;4697434821
173004.72000;2834723;5286885518
24105.82000;3468699;6580906974
18867.84000;182332;185485
17590.95000;1468924;2338055330
7667.61000;3447766;6533130943
0.00000;2189704;3754837735
435.09000;384836;330862155
0.00000;1795882;2912436679
24926.09000;1173977;1875120489
1207.16000;3278512;6112852877
14.24000;3149407;5889014491
14.91000;2919486;5462927037
11.01000;3291247;6140418577
13.00000;2102382;3568477094
20.01000;3296906;6152664152
2965.28000;1114959;1791129939
10.00000;3113360;5808689987
10.00000;3307649;6177852081
759.62000;2422530;4313231358
10.46000;2473974;4410331847
657.24000;3571361;6888273818
3286.45000;2791045;5173683409
0.73000;2277687;3950968674
622.72000;3210589;5976885083
3523.11000;3413783;6455319474
100.02000;3508092;6704916135
1062.32000;3082646;5758719565
48160.44000;1886619;3112606461
7837.26000;3319800;6206284389
8050.79000;3398884;6421336442
4235.12000;3191854;5949038854
243.27000;1720216;2754719760
10576.54000;824420;1199310377
6229.35000;1510922;2407932615
66.79000;3212484;5980774336
25.75000;3066808;5736316797
57.99000;2850212;5328889668
10.01000;3307749;6177877908
2.06000;2316665;4053259302
240.00000;2498637;4446230579
61.00000;3417006;6463932526
534.58000;1653475;2622355168
423.71000;2948059;5523651708
669.34000;2787776;5167843417
14492.41000;3215730;5986854130
4239.62000;3220427;5999033647
25.43000;3550239;6826912891
6703.27000;1329122;2094143283
49.83000;2983396;5612979489
16392.62000;2217023;3796790703
98.04000;2131619;3632986366
291.68000;638538;651202435
0.00000;2234925;3837805296
12353.78000;2677855;4878513476
851.32000;2274959;3944325395
170.10000;2450021;4362693791
398.38000;3545493;6814458453
5146.42000;3223722;6006602947
28634.95000;2782595;5152693961
162551.28000;947935;1577690273
128619.97000;656583;686837899
3522.35000;1959242;3280938100
0.00000;2861673;5348627464
0.00000;2085193;3531744324
10.02000;3005434;5654505397
240.00000;3177831;5932782294
30383.30000;1979471;3315860894
1598.02000;2976134;5596171668
275.01000;3404500;6434038655
155.91000;1751557;2802902708
10.56000;2424153;4317136354
543.02000;2943917;5513054113
417.30000;3280470;6117175572
28.58000;3312438;6191117248
516702.98000;3346564;6289630834
531.63000;3470345;6586668587
530.13000;1794090;2908750682
80.71000;3523040;6747619675
102.25000;3088176;5770716073
752757.55000;2377541;4225706042
91975.45000;3008600;5659561999
5147.03000;3247755;6059666318
12155.25000;2980711;5607684624
1880.53000;3293454;6145219833
634.44000;3492589;6655014327
1170.12000;2457223;4382568748
201980.44000;233813;239945
0.00000;2442616;4349325300
0.00000;3123831;5827048131
10.01000;3396236;6416426398
59.20000;2068522;3499686586
2849.48000;2181062;3743198031
281.92000;2987352;5625757971
40.00000;3383750;6385459221
20.00000;2424259;4317169346
4010.46000;2847670;5326799595
1159.55000;1045593;1699928316
562.08000;767274;1002086173
26774.20000;2106441;3574957729
90.87000;2508212;4463699983
380.01000;3486638;6637508266
66.70000;1846430;3027111260
16.16000;2663036;4844831771
444.81000;2816827;5238010012
2415.57000;3012324;5666325327
17.11000;3206112;5967904102
3771.76000;3350251;6298125332
839.42000;3511075;6710158141
69.35000;1683399;2671572648
29670.43000;1830741;2997516806
6998.99000;2828151;5268852907
358194.61000;89305;89680
30831.40000;1052091;1709139525
219726.09000;3156334;5899264572
14464.91000;3084867;5762438872
14792.07000;2848795;5327870657
1825.02000;3336640;6256113861
2248.17000;1333613;2101317037
380.98000;3107681;5802353046
4822.51000;3428596;6488779404
51.78000;3182786;5937461446
120.01000;3282428;6121242709
0.00000;3433514;6499929460
560.00000;3514919;6722244200
330.49000;2108376;3580061353
6703.50000;3096632;5781819612
417.66000;2021469;3412191973
170.48000;2750341;5059357259
3210.05000;88913;89288
20.01000;3386312;6393163672
100.00000;3563117;6866784655
4108.28000;831018;1222485656
230.65000;2207514;3778230339
0.00000;1960536;3281607441
188.52000;3500853;6680703777
15853.13000;2607911;4678422058
547.30000;3283175;6124812099
190.08000;2415354;4300818316
1815.28000;2997382;5648803499
0.00000;2879924;5382781836
461.00000;3484268;6628188859
119677.12000;909412;1529044238
239403.24000;2205250;3776701874
1957.18000;2987730;5625899939
66.99000;3403020;6430075026
825.02000;3451181;6538506458
330.50000;2014081;3393459063
474.51000;3242159;6049790915
1341.30000;2917806;5459426306
1340.52000;2136986;3646417533
9389.07000;1383228;2187171285
354.82000;2129953;3627499711
5388.44000;5023;5022
38516.57000;3071007;5744077112
15.06000;3471284;6592190152
572.95000;2402321;4271807730
9749.47000;3596808;6952625121
17115.39000;222787;228268
186.75000;2318417;4057238573
2611.49000;1053571;1711974006
1379.31000;2044483;3456301720
10.01000;3392349;6407348076
9.14000;3450285;6534742518
570.13000;3510634;6709950927
215052.18000;1580995;2513015522
6507.28000;1915627;3181930836
94.81000;3094754;5780649802
830.12000;3435635;6503796751
84.16000;2612531;4681119481
20.01000;3360879;6323888517
6033.66000;1606714;2547772576
10.81000;3294287;6149748197
40.35000;3545015;6810924283
576.89000;3397424;6417683102
30716.30000;2865672;5355751712
32.70000;3514713;6722196111
529.00000;2552182;4571384335
152.60000;2329592;4078195185
169.88000;3502227;6682480741
1034.82000;3352223;6300517747
8341.08000;9543;9543
1729.77000;2610367;4680144303
649.22000;2607705;4678375079
232472.16000;2050726;3465291240
34604.40000;1184591;1891050234
2029.99000;2955576;5540561991
14444.15000;3307022;6176697999
2091.23000;3382276;6381588497
309.01000;3388519;6398983152
3361.25000;2569351;4605719240
0.00000;2312131;4039793941
8307.41000;1497185;2383331808
3562.18000;2816286;5234241168
58214.02000;2329486;4078171291
2794.55000;3015527;5670128526
0.00000;2807630;5212012735
1.00000;3064309;5735106438
10.00000;3358864;6321288032
10.00000;1915727;3181952250
807.55000;3539164;6792172821
630.00000;3534295;6774189920
50.00000;2241752;3855878537
498.92000;3030183;5690999656
167.61000;3242992;6053418162
67.56000;3538623;6791797393
3554.90000;3345333;6285601454
144.69000;3304758;6174121508
1533.72000;3546781;6814870375
1540.99000;2396078;4260704958
14223.75000;2920803;5466233956
19072.69000;1283792;2024454136
31687.02000;534262;486220242
107978.51000;2233239;3832615518
5576.70000;2580612;4625253834
2771.30000;1877459;3090426473
4003.83000;3403959;6433802898
4000.00000;3462144;6565235342
94011.36000;1314821;2071116004
15.23000;3272939;6102032788
43.01000;3463226;6568274616
15466.35000;3131840;5847960665
11089.73000;548328;513022754
9357.12000;3484125;6628142726
350.00000;1794886;2910976625
122.22000;1992249;3337977507
2053.84000;2242144;3858345915
551.95000;3466223;6573989426
626.71000;2347196;4123439501
1233.34000;3437258;6504209484
8344.69000;7081;7081
11755.99000;3156477;5899314259
797.50000;3555045;6840380790
325.96000;3508619;6706046412
2172.14000;1477417;2355483143
1944.10000;2935161;5497445760
340628.53000;1505598;2399062023
122007.15000;2264766;3918536411
58.31000;3267629;6089308834
164.37000;520588;448761886
495.84000;883401;1450102191
661.63000;2367113;4190482390
30.00000;3457716;6552294338
0.65000;2343260;4108239721
490.01000;3276826;6108335070
410.01000;3415469;6459407098
0.26000;2119631;3604113062
5239.19000;2604808;4672355044
10.00000;3464749;6570010087
12.71000;2375769;4219274568
1456.43000;2485149;4424840282
399.98000;1440039;2293482057
136510.26000;1307937;2061183095
1676.94000;2881553;5387755435
13151.11000;3003917;5654086945
10256.36000;2450525;4365614894
4758.29000;2537134;4529431329
6385.26000;3187463;5943312944
549.65000;3416010;6459584980
96.70000;3435486;6503758293
3432.73000;3439273;6510382390
325795.77000;1275969;2010181952
12.59000;2108582;3580106351
5989.89000;2406586;4281095258
11.49000;3175501;5928568551
0.00000;3257413;6074606236
194.72000;3473505;6598441822
88.73000;3472177;6592567299
10.00000;3188236;5943505379
4595.61000;2796581;5190938673
279.24000;3492406;6654939608
25115.90000;1942766;3248923842
3.29000;3114150;5808854520
20.20000;2355646;4152481701
345.02000;3240765;6045332455
37084.15000;2095847;3554202064
166.96000;3500232;6675848383
210.10000;1424828;2268175616
5311.06000;3543346;6808369818
138.52000;3510050;6709777698
177.44000;476366;371334879
106007.28000;2294295;3990773314
121723.79000;2470522;4406522609
19984.26000;1159788;1856483304
378.98000;3308685;6181493930
198.43000;3096838;5781844696
138.71000;3434304;6500039490
55.04000;3340298;6269902258
643.42000;2474744;4410430562
17413.13000;2333734;4084474966
6035.90000;2548166;4559121873
22633.11000;2372317;4206787144
10.02000;3216932;5990472098
1.57000;2720812;4984948331
